Time:512Hz,Epoch,Electrode,Event Id,Event Date,Event Duration
0.0000000000,0,69.0000000000,,,
0.0019531250,0,65.0000000000,,,
0.0039062500,0,66.0000000000,,,
0.0058593750,0,76.0000000000,,,
0.0078125000,0,101.0000000000,,,
0.0097656250,0,96.0000000000,,,
0.0117187500,0,59.0000000000,,,
0.0136718750,0,43.0000000000,,,
0.0156250000,0,59.0000000000,,,
0.0175781250,0,70.0000000000,,,
0.0195312500,0,73.0000000000,,,
0.0214843750,0,72.0000000000,,,
0.0234375000,0,61.0000000000,,,
0.0253906250,0,56.0000000000,,,
0.0273437500,0,40.0000000000,,,
0.0292968750,0,10.0000000000,,,
0.0312500000,0,-1.0000000000,,,
0.0332031250,0,4.0000000000,,,
0.0351562500,0,25.0000000000,,,
0.0371093750,0,54.0000000000,,,
0.0390625000,0,73.0000000000,,,
0.0410156250,0,75.0000000000,,,
0.0429687500,0,71.0000000000,,,
0.0449218750,0,61.0000000000,,,
0.0468750000,0,61.0000000000,,,
0.0488281250,0,68.0000000000,,,
0.0507812500,0,59.0000000000,,,
0.0527343750,0,41.0000000000,,,
0.0546875000,0,28.0000000000,,,
0.0566406250,0,9.0000000000,,,
0.0585937500,0,-11.0000000000,,,
0.0605468750,0,-19.0000000000,,,
0.0625000000,1,-2.0000000000,,,
0.0644531250,1,28.0000000000,,,
0.0664062500,1,48.0000000000,,,
0.0683593750,1,37.0000000000,,,
0.0703125000,1,32.0000000000,,,
0.0722656250,1,27.0000000000,,,
0.0742187500,1,10.0000000000,,,
0.0761718750,1,1.0000000000,,,
0.0781250000,1,2.0000000000,,,
0.0800781250,1,0.0000000000,,,
0.0820312500,1,-17.0000000000,,,
0.0839843750,1,-26.0000000000,,,
0.0859375000,1,-21.0000000000,,,
0.0878906250,1,-2.0000000000,,,
0.0898437500,1,6.0000000000,,,
0.0917968750,1,4.0000000000,,,
0.0937500000,1,-5.0000000000,,,
0.0957031250,1,-10.0000000000,,,
0.0976562500,1,-5.0000000000,,,
0.0996093750,1,19.0000000000,,,
0.1015625000,1,49.0000000000,,,
0.1035156250,1,87.0000000000,,,
0.1054687500,1,121.0000000000,,,
0.1074218750,1,120.0000000000,,,
0.1093750000,1,104.0000000000,,,
0.1113281250,1,108.0000000000,,,
0.1132812500,1,130.0000000000,,,
0.1152343750,1,139.0000000000,,,
0.1171875000,1,130.0000000000,,,
0.1191406250,1,105.0000000000,,,
0.1210937500,1,87.0000000000,,,
0.1230468750,1,75.0000000000,,,
0.1250000000,2,69.0000000000,,,
0.1269531250,2,87.0000000000,,,
0.1289062500,2,121.0000000000,,,
0.1308593750,2,151.0000000000,,,
0.1328125000,2,157.0000000000,,,
0.1347656250,2,155.0000000000,,,
0.1367187500,2,157.0000000000,,,
0.1386718750,2,133.0000000000,,,
0.1406250000,2,115.0000000000,,,
0.1425781250,2,134.0000000000,,,
0.1445312500,2,144.0000000000,,,
0.1464843750,2,107.0000000000,,,
0.1484375000,2,29.0000000000,,,
0.1503906250,2,-33.0000000000,,,
0.1523437500,2,-21.0000000000,,,
0.1542968750,2,41.0000000000,,,
0.1562500000,2,123.0000000000,,,
0.1582031250,2,241.0000000000,33552,0.1582031250,0.0000000000
0.1601562500,2,261.0000000000,,,
0.1621093750,2,283.0000000000,,,
0.1640625000,2,301.0000000000,,,
0.1660156250,2,289.0000000000,,,
0.1679687500,2,257.0000000000,,,
0.1699218750,2,236.0000000000,,,
0.1718750000,2,224.0000000000,,,
0.1738281250,2,201.0000000000,,,
0.1757812500,2,178.0000000000,,,
0.1777343750,2,154.0000000000,,,
0.1796875000,2,140.0000000000,,,
0.1816406250,2,130.0000000000,,,
0.1835937500,2,90.0000000000,,,
0.1855468750,2,45.0000000000,,,
0.1875000000,3,10.0000000000,,,
0.1894531250,3,-13.0000000000,,,
0.1914062500,3,-19.0000000000,,,
0.1933593750,3,-8.0000000000,,,
0.1953125000,3,0.0000000000,,,
0.1972656250,3,7.0000000000,,,
0.1992187500,3,27.0000000000,,,
0.2011718750,3,44.0000000000,,,
0.2031250000,3,39.0000000000,,,
0.2050781250,3,23.0000000000,,,
0.2070312500,3,21.0000000000,,,
0.2089843750,3,32.0000000000,,,
0.2109375000,3,23.0000000000,,,
0.2128906250,3,18.0000000000,,,
0.2148437500,3,36.0000000000,,,
0.2167968750,3,44.0000000000,,,
0.2187500000,3,44.0000000000,,,
0.2207031250,3,43.0000000000,,,
0.2226562500,3,43.0000000000,,,
0.2246093750,3,16.0000000000,,,
0.2265625000,3,-21.0000000000,,,
0.2285156250,3,-24.0000000000,,,
0.2304687500,3,-12.0000000000,,,
0.2324218750,3,-20.0000000000,,,
0.2343750000,3,-28.0000000000,,,
0.2363281250,3,-30.0000000000,,,
0.2382812500,3,-28.0000000000,,,
0.2402343750,3,-29.0000000000,,,
0.2421875000,3,-36.0000000000,,,
0.2441406250,3,-35.0000000000,,,
0.2460937500,3,-25.0000000000,,,
0.2480468750,3,-25.0000000000,,,
0.2500000000,4,-24.0000000000,,,
0.2519531250,4,-17.0000000000,,,
0.2539062500,4,-12.0000000000,,,
0.2558593750,4,-2.0000000000,,,
0.2578125000,4,0.0000000000,,,
0.2597656250,4,-25.0000000000,,,
0.2617187500,4,-37.0000000000,,,
0.2636718750,4,-22.0000000000,,,
0.2656250000,4,-1.0000000000,,,
0.2675781250,4,-3.0000000000,,,
0.2695312500,4,-22.0000000000,,,
0.2714843750,4,-24.0000000000,,,
0.2734375000,4,-2.0000000000,,,
0.2753906250,4,27.0000000000,,,
0.2773437500,4,38.0000000000,,,
0.2792968750,4,22.0000000000,,,
0.2812500000,4,-9.0000000000,,,
0.2832031250,4,-25.0000000000,,,
0.2851562500,4,-7.0000000000,,,
0.2871093750,4,17.0000000000,,,
0.2890625000,4,32.0000000000,,,
0.2910156250,4,24.0000000000,,,
0.2929687500,4,9.0000000000,,,
0.2949218750,4,6.0000000000,,,
0.2968750000,4,6.0000000000,,,
0.2988281250,4,9.0000000000,,,
0.3007812500,4,24.0000000000,,,
0.3027343750,4,32.0000000000,,,
0.3046875000,4,35.0000000000,,,
0.3066406250,4,43.0000000000,,,
0.3085937500,4,50.0000000000,,,
0.3105468750,4,49.0000000000,,,
0.3125000000,5,45.0000000000,,,
0.3144531250,5,52.0000000000,,,
0.3164062500,5,42.0000000000,,,
0.3183593750,5,36.0000000000,,,
0.3203125000,5,44.0000000000,,,
0.3222656250,5,49.0000000000,,,
0.3242187500,5,43.0000000000,,,
0.3261718750,5,40.0000000000,,,
0.3281250000,5,38.0000000000,,,
0.3300781250,5,41.0000000000,,,
0.3320312500,5,53.0000000000,,,
0.3339843750,5,51.0000000000,,,
0.3359375000,5,43.0000000000,,,
0.3378906250,5,49.0000000000,,,
0.3398437500,5,50.0000000000,,,
0.3417968750,5,37.0000000000,,,
0.3437500000,5,41.0000000000,,,
0.3457031250,5,59.0000000000,,,
0.3476562500,5,39.0000000000,,,
0.3496093750,5,2.0000000000,,,
0.3515625000,5,-7.0000000000,,,
0.3535156250,5,9.0000000000,,,
0.3554687500,5,20.0000000000,,,
0.3574218750,5,18.0000000000,,,
0.3593750000,5,21.0000000000,,,
0.3613281250,5,43.0000000000,,,
0.3632812500,5,60.0000000000,,,
0.3652343750,5,74.0000000000,,,
0.3671875000,5,84.0000000000,,,
0.3691406250,5,87.0000000000,,,
0.3710937500,5,84.0000000000,,,
0.3730468750,5,76.0000000000,,,
0.3750000000,6,73.0000000000,,,
0.3769531250,6,84.0000000000,,,
0.3789062500,6,90.0000000000,,,
0.3808593750,6,73.0000000000,,,
0.3828125000,6,55.0000000000,,,
0.3847656250,6,53.0000000000,,,
0.3867187500,6,53.0000000000,,,
0.3886718750,6,45.0000000000,,,
0.3906250000,6,34.0000000000,,,
