,Time:512Hz,Epoch,Electrode,Event Id,Event Date,Event Duration
90624,177.0,2832,168.0,,,
90625,177.001953125,2832,123.0,,,
90626,177.00390625,2832,52.0,,,
90627,177.005859375,2832,-4.0,,,
90628,177.0078125,2832,4.0,,,
90629,177.009765625,2832,107.0,,,
90630,177.01171875,2832,144.0,,,
90631,177.013671875,2832,98.0,,,
90632,177.015625,2832,73.0,,,
90633,177.017578125,2832,118.0,,,
90634,177.01953125,2832,169.0,,,
90635,177.021484375,2832,160.0,,,
90636,177.0234375,2832,102.0,,,
90637,177.025390625,2832,51.0,,,
90638,177.02734375,2832,118.0,,,
90639,177.029296875,2832,188.0,,,
90640,177.03125,2832,122.0,,,
90641,177.033203125,2832,38.0,,,
90642,177.03515625,2832,66.0,,,
90643,177.037109375,2832,240.0,,,
90644,177.0390625,2832,283.0,,,
90645,177.041015625,2832,128.0,,,
90646,177.04296875,2832,18.0,,,
90647,177.044921875,2832,12.0,,,
90648,177.046875,2832,16.0,,,
90649,177.048828125,2832,10.0,,,
90650,177.05078125,2832,11.0,,,
90651,177.052734375,2832,10.0,,,
90652,177.0546875,2832,-12.0,,,
90653,177.056640625,2832,-74.0,,,
90654,177.05859375,2832,-77.0,,,
90655,177.060546875,2832,21.0,,,
90656,177.0625,2833,130.0,,,
90657,177.064453125,2833,141.0,,,
90658,177.06640625,2833,146.0,,,
90659,177.068359375,2833,93.0,,,
90660,177.0703125,2833,40.0,,,
90661,177.072265625,2833,83.0,,,
90662,177.07421875,2833,152.0,,,
90663,177.076171875,2833,212.0,,,
90664,177.078125,2833,172.0,,,
90665,177.080078125,2833,105.0,,,
90666,177.08203125,2833,108.0,,,
90667,177.083984375,2833,162.0,,,
90668,177.0859375,2833,134.0,,,
90669,177.087890625,2833,56.0,,,
90670,177.08984375,2833,3.0,,,
90671,177.091796875,2833,13.0,,,
90672,177.09375,2833,42.0,,,
90673,177.095703125,2833,28.0,,,
90674,177.09765625,2833,1.0,,,
90675,177.099609375,2833,60.0,,,
90676,177.1015625,2833,166.0,,,
90677,177.103515625,2833,183.0,,,
90678,177.10546875,2833,130.0,,,
90679,177.107421875,2833,75.0,,,
90680,177.109375,2833,67.0,,,
90681,177.111328125,2833,83.0,,,
90682,177.11328125,2833,112.0,,,
90683,177.115234375,2833,123.0,,,
90684,177.1171875,2833,90.0,,,
90685,177.119140625,2833,5.0,,,
90686,177.12109375,2833,12.0,,,
90687,177.123046875,2833,145.0,,,
90688,177.125,2834,210.0,,,
90689,177.126953125,2834,133.0,,,
90690,177.12890625,2834,48.0,,,
90691,177.130859375,2834,1.0,,,
90692,177.1328125,2834,10.0,,,
90693,177.134765625,2834,55.0,,,
90694,177.13671875,2834,57.0,,,
90695,177.138671875,2834,65.0,,,
90696,177.140625,2834,45.0,,,
90697,177.142578125,2834,13.0,,,
90698,177.14453125,2834,39.0,,,
90699,177.146484375,2834,98.0,,,
90700,177.1484375,2834,124.0,,,
90701,177.150390625,2834,98.0,,,
90702,177.15234375,2834,40.0,,,
90703,177.154296875,2834,27.0,,,
90704,177.15625,2834,21.0,,,
90705,177.158203125,2834,26.0,,,
90706,177.16015625,2834,54.0,,,
90707,177.162109375,2834,73.0,,,
90708,177.1640625,2834,83.0,,,
90709,177.166015625,2834,74.0,,,
90710,177.16796875,2834,40.0,,,
90711,177.169921875,2834,48.0,,,
90712,177.171875,2834,116.0,,,
90713,177.173828125,2834,129.0,,,
90714,177.17578125,2834,100.0,,,
90715,177.177734375,2834,50.0,,,
90716,177.1796875,2834,49.0,,,
90717,177.181640625,2834,25.0,,,
90718,177.18359375,2834,9.0,,,
90719,177.185546875,2834,18.0,,,
90720,177.1875,2835,11.0,,,
90721,177.189453125,2835,-18.0,,,
90722,177.19140625,2835,-38.0,,,
90723,177.193359375,2835,-13.0,,,
90724,177.1953125,2835,43.0,,,
90725,177.197265625,2835,48.0,,,
90726,177.19921875,2835,48.0,,,
90727,177.201171875,2835,51.0,,,
90728,177.203125,2835,36.0,,,
90729,177.205078125,2835,56.0,,,
90730,177.20703125,2835,90.0,,,
90731,177.208984375,2835,114.0,,,
90732,177.2109375,2835,124.0,,,
90733,177.212890625,2835,88.0,,,
90734,177.21484375,2835,74.0,,,
90735,177.216796875,2835,82.0,,,
90736,177.21875,2835,77.0,,,
90737,177.220703125,2835,99.0,,,
90738,177.22265625,2835,91.0,,,
90739,177.224609375,2835,100.0,,,
90740,177.2265625,2835,121.0,,,
90741,177.228515625,2835,102.0,,,
90742,177.23046875,2835,90.0,,,
90743,177.232421875,2835,103.0,,,
90744,177.234375,2835,120.0,,,
90745,177.236328125,2835,82.0,,,
90746,177.23828125,2835,19.0,,,
90747,177.240234375,2835,16.0,,,
90748,177.2421875,2835,36.0,,,
90749,177.244140625,2835,1.0,,,
90750,177.24609375,2835,-81.0,,,
90751,177.248046875,2835,-103.0,,,
90752,177.25,2836,-22.0,,,
90753,177.251953125,2836,38.0,,,
90754,177.25390625,2836,6.0,,,
90755,177.255859375,2836,-29.0,,,
90756,177.2578125,2836,40.0,,,
90757,177.259765625,2836,133.0,,,
90758,177.26171875,2836,200.0,,,
90759,177.263671875,2836,220.0,,,
90760,177.265625,2836,171.0,,,
90761,177.267578125,2836,147.0,,,
90762,177.26953125,2836,92.0,,,
90763,177.271484375,2836,10.0,,,
90764,177.2734375,2836,-24.0,,,
90765,177.275390625,2836,48.0,,,
90766,177.27734375,2836,136.0,,,
90767,177.279296875,2836,166.0,,,
90768,177.28125,2836,184.0,,,
90769,177.283203125,2836,211.0,,,
90770,177.28515625,2836,179.0,,,
90771,177.287109375,2836,132.0,,,
90772,177.2890625,2836,123.0,,,
90773,177.291015625,2836,114.0,,,
90774,177.29296875,2836,68.0,,,
90775,177.294921875,2836,10.0,,,
90776,177.296875,2836,-40.0,,,
90777,177.298828125,2836,11.0,,,
90778,177.30078125,2836,145.0,,,
90779,177.302734375,2836,198.0,,,
90780,177.3046875,2836,130.0,,,
90781,177.306640625,2836,41.0,,,
90782,177.30859375,2836,83.0,,,
90783,177.310546875,2836,154.0,,,
90784,177.3125,2837,85.0,,,
90785,177.314453125,2837,-37.0,,,
90786,177.31640625,2837,-49.0,,,
90787,177.318359375,2837,-25.0,,,
90788,177.3203125,2837,36.0,,,
90789,177.322265625,2837,141.0,,,
90790,177.32421875,2837,170.0,,,
90791,177.326171875,2837,124.0,,,
90792,177.328125,2837,90.0,,,
90793,177.330078125,2837,122.0,,,
90794,177.33203125,2837,123.0,,,
90795,177.333984375,2837,74.0,,,
90796,177.3359375,2837,74.0,,,
90797,177.337890625,2837,91.0,,,
90798,177.33984375,2837,117.0,,,
90799,177.341796875,2837,129.0,,,
90800,177.34375,2837,84.0,,,
90801,177.345703125,2837,-2.0,,,
90802,177.34765625,2837,0.0,,,
90803,177.349609375,2837,88.0,,,
90804,177.3515625,2837,154.0,,,
90805,177.353515625,2837,189.0,,,
90806,177.35546875,2837,161.0,,,
90807,177.357421875,2837,184.0,,,
90808,177.359375,2837,252.0,,,
90809,177.361328125,2837,264.0,,,
90810,177.36328125,2837,198.0,,,
90811,177.365234375,2837,137.0,,,
90812,177.3671875,2837,116.0,,,
90813,177.369140625,2837,52.0,,,
90814,177.37109375,2837,-1.0,,,
90815,177.373046875,2837,13.0,,,
90816,177.375,2838,37.0,,,
90817,177.376953125,2838,107.0,,,
90818,177.37890625,2838,128.0,,,
90819,177.380859375,2838,-8.0,,,
90820,177.3828125,2838,-70.0,,,
90821,177.384765625,2838,44.0,,,
90822,177.38671875,2838,146.0,,,
90823,177.388671875,2838,134.0,,,
90824,177.390625,2838,67.0,,,
90825,177.392578125,2838,-12.0,,,
90826,177.39453125,2838,3.0,,,
90827,177.396484375,2838,72.0,,,
90828,177.3984375,2838,76.0,,,
90829,177.400390625,2838,23.0,,,
90830,177.40234375,2838,6.0,,,
90831,177.404296875,2838,-4.0,,,
90832,177.40625,2838,-7.0,,,
90833,177.408203125,2838,-34.0,,,
90834,177.41015625,2838,-120.0,,,
90835,177.412109375,2838,-201.0,,,
90836,177.4140625,2838,-188.0,,,
90837,177.416015625,2838,-188.0,,,
90838,177.41796875,2838,-231.0,,,
90839,177.419921875,2838,-263.0,,,
90840,177.421875,2838,-265.0,,,
90841,177.423828125,2838,-215.0,,,
90842,177.42578125,2838,-104.0,,,
90843,177.427734375,2838,20.0,,,
90844,177.4296875,2838,-22.0,,,
90845,177.431640625,2838,-113.0,,,
90846,177.43359375,2838,-71.0,,,
90847,177.435546875,2838,27.0,,,
90848,177.4375,2839,67.0,,,
90849,177.439453125,2839,52.0,,,
90850,177.44140625,2839,17.0,,,
90851,177.443359375,2839,-30.0,,,
90852,177.4453125,2839,-17.0,,,
90853,177.447265625,2839,20.0,,,
90854,177.44921875,2839,50.0,,,
90855,177.451171875,2839,65.0,,,
90856,177.453125,2839,74.0,,,
90857,177.455078125,2839,54.0,,,
90858,177.45703125,2839,-18.0,,,
90859,177.458984375,2839,-66.0,,,
90860,177.4609375,2839,-21.0,,,
90861,177.462890625,2839,72.0,,,
90862,177.46484375,2839,199.0,,,
90863,177.466796875,2839,240.0,,,
90864,177.46875,2839,139.0,,,
90865,177.470703125,2839,17.0,,,
90866,177.47265625,2839,-12.0,,,
90867,177.474609375,2839,53.0,,,
90868,177.4765625,2839,75.0,,,
90869,177.478515625,2839,59.0,,,
90870,177.48046875,2839,96.0,,,
90871,177.482421875,2839,178.0,,,
90872,177.484375,2839,163.0,,,
90873,177.486328125,2839,104.0,,,
90874,177.48828125,2839,91.0,,,
90875,177.490234375,2839,138.0,,,
90876,177.4921875,2839,134.0,,,
90877,177.494140625,2839,77.0,,,
90878,177.49609375,2839,24.0,,,
90879,177.498046875,2839,-19.0,,,
90880,177.5,2840,-24.0,,,
90881,177.501953125,2840,55.0,,,
90882,177.50390625,2840,153.0,,,
90883,177.505859375,2840,192.0,,,
90884,177.5078125,2840,202.0,,,
90885,177.509765625,2840,182.0,,,
90886,177.51171875,2840,149.0,,,
90887,177.513671875,2840,129.0,,,
90888,177.515625,2840,59.0,,,
90889,177.517578125,2840,12.0,,,
90890,177.51953125,2840,-5.0,,,
90891,177.521484375,2840,-40.0,,,
90892,177.5234375,2840,-23.0,,,
90893,177.525390625,2840,76.0,,,
90894,177.52734375,2840,66.0,,,
90895,177.529296875,2840,-50.0,,,
90896,177.53125,2840,-74.0,,,
90897,177.533203125,2840,-84.0,,,
90898,177.53515625,2840,-105.0,,,
90899,177.537109375,2840,-105.0,,,
90900,177.5390625,2840,-87.0,,,
90901,177.541015625,2840,-38.0,,,
90902,177.54296875,2840,-25.0,,,
90903,177.544921875,2840,-106.0,,,
90904,177.546875,2840,-139.0,,,
90905,177.548828125,2840,-120.0,,,
90906,177.55078125,2840,-72.0,,,
90907,177.552734375,2840,-12.0,,,
90908,177.5546875,2840,-19.0,,,
90909,177.556640625,2840,-54.0,,,
90910,177.55859375,2840,-57.0,,,
90911,177.560546875,2840,4.0,,,
90912,177.5625,2841,82.0,,,
90913,177.564453125,2841,107.0,,,
90914,177.56640625,2841,102.0,,,
90915,177.568359375,2841,163.0,,,
90916,177.5703125,2841,160.0,,,
90917,177.572265625,2841,105.0,,,
90918,177.57421875,2841,73.0,,,
90919,177.576171875,2841,69.0,,,
90920,177.578125,2841,58.0,,,
90921,177.580078125,2841,16.0,,,
90922,177.58203125,2841,6.0,,,
90923,177.583984375,2841,69.0,,,
90924,177.5859375,2841,137.0,,,
90925,177.587890625,2841,161.0,,,
90926,177.58984375,2841,156.0,,,
90927,177.591796875,2841,80.0,,,
90928,177.59375,2841,21.0,,,
90929,177.595703125,2841,74.0,,,
90930,177.59765625,2841,129.0,,,
90931,177.599609375,2841,154.0,,,
90932,177.6015625,2841,176.0,,,
90933,177.603515625,2841,128.0,,,
90934,177.60546875,2841,73.0,,,
90935,177.607421875,2841,70.0,,,
90936,177.609375,2841,21.0,,,
90937,177.611328125,2841,17.0,,,
90938,177.61328125,2841,50.0,,,
90939,177.615234375,2841,70.0,,,
90940,177.6171875,2841,54.0,,,
90941,177.619140625,2841,1.0,,,
90942,177.62109375,2841,-89.0,,,
90943,177.623046875,2841,-161.0,,,
90944,177.625,2842,-141.0,,,
90945,177.626953125,2842,-90.0,,,
90946,177.62890625,2842,-25.0,,,
90947,177.630859375,2842,18.0,,,
90948,177.6328125,2842,-24.0,,,
90949,177.634765625,2842,-71.0,,,
90950,177.63671875,2842,-165.0,,,
90951,177.638671875,2842,-266.0,,,
90952,177.640625,2842,-253.0,,,
90953,177.642578125,2842,-195.0,,,
90954,177.64453125,2842,-167.0,,,
90955,177.646484375,2842,-193.0,,,
90956,177.6484375,2842,-173.0,,,
90957,177.650390625,2842,-129.0,,,
90958,177.65234375,2842,-150.0,,,
90959,177.654296875,2842,-161.0,,,
90960,177.65625,2842,-113.0,,,
90961,177.658203125,2842,-194.0,,,
90962,177.66015625,2842,-317.0,,,
90963,177.662109375,2842,-389.0,,,
90964,177.6640625,2842,-520.0,,,
90965,177.666015625,2842,-772.0,,,
90966,177.66796875,2842,-1027.0,,,
90967,177.669921875,2842,-1042.0,,,
90968,177.671875,2842,-935.0,,,
90969,177.673828125,2842,-850.0,,,
90970,177.67578125,2842,-884.0,,,
90971,177.677734375,2842,-1026.0,,,
90972,177.6796875,2842,-1084.0,,,
90973,177.681640625,2842,-1050.0,,,
90974,177.68359375,2842,-1093.0,,,
90975,177.685546875,2842,-1299.0,,,
90976,177.6875,2843,-1506.0,,,
90977,177.689453125,2843,-1540.0,,,
90978,177.69140625,2843,-1502.0,,,
90979,177.693359375,2843,-1577.0,,,
90980,177.6953125,2843,-1788.0,,,
90981,177.697265625,2843,-1938.0,,,
90982,177.69921875,2843,-1923.0,,,
90983,177.701171875,2843,-1821.0,,,
90984,177.703125,2843,-1771.0,,,
90985,177.705078125,2843,-1732.0,,,
90986,177.70703125,2843,-1677.0,,,
90987,177.708984375,2843,-1628.0,,,
90988,177.7109375,2843,-1614.0,,,
90989,177.712890625,2843,-1560.0,,,
90990,177.71484375,2843,-1477.0,,,
90991,177.716796875,2843,-1433.0,,,
90992,177.71875,2843,-1443.0,,,
90993,177.720703125,2843,-1429.0,,,
90994,177.72265625,2843,-1383.0,,,
90995,177.724609375,2843,-1324.0,,,
90996,177.7265625,2843,-1252.0,,,
90997,177.728515625,2843,-1165.0,,,
90998,177.73046875,2843,-1111.0,,,
90999,177.732421875,2843,-1075.0,,,
91000,177.734375,2843,-1021.0,,,
91001,177.736328125,2843,-962.0,,,
91002,177.73828125,2843,-891.0,,,
91003,177.740234375,2843,-823.0,,,
91004,177.7421875,2843,-849.0,,,
91005,177.744140625,2843,-890.0,,,
91006,177.74609375,2843,-870.0,,,
91007,177.748046875,2843,-839.0,,,
91008,177.75,2844,-798.0,,,
91009,177.751953125,2844,-728.0,,,
91010,177.75390625,2844,-663.0,,,
91011,177.755859375,2844,-637.0,,,
91012,177.7578125,2844,-632.0,,,
91013,177.759765625,2844,-614.0,,,
91014,177.76171875,2844,-532.0,,,
91015,177.763671875,2844,-347.0,,,
91016,177.765625,2844,-148.0,,,
91017,177.767578125,2844,-34.0,,,
91018,177.76953125,2844,-28.0,,,
91019,177.771484375,2844,70.0,,,
91020,177.7734375,2844,224.0,,,
91021,177.775390625,2844,258.0,,,
91022,177.77734375,2844,281.0,,,
91023,177.779296875,2844,546.0,,,
91024,177.78125,2844,839.0,,,
91025,177.783203125,2844,1100.0,,,
91026,177.78515625,2844,1530.0,,,
91027,177.787109375,2844,1676.0,,,
91028,177.7890625,2844,1873.0,,,
91029,177.791015625,2844,2047.0,,,
91030,177.79296875,2844,2047.0,,,
91031,177.794921875,2844,2047.0,,,
91032,177.796875,2844,2047.0,,,
91033,177.798828125,2844,2047.0,,,
91034,177.80078125,2844,2047.0,,,
91035,177.802734375,2844,2047.0,,,
91036,177.8046875,2844,2047.0,,,
91037,177.806640625,2844,2047.0,,,
91038,177.80859375,2844,2047.0,,,
91039,177.810546875,2844,2047.0,,,
91040,177.8125,2845,2047.0,,,
91041,177.814453125,2845,2047.0,,,
91042,177.81640625,2845,2047.0,,,
91043,177.818359375,2845,2047.0,,,
91044,177.8203125,2845,2047.0,,,
91045,177.822265625,2845,2047.0,,,
91046,177.82421875,2845,2047.0,,,
91047,177.826171875,2845,2047.0,,,
91048,177.828125,2845,2047.0,,,
91049,177.830078125,2845,2047.0,,,
91050,177.83203125,2845,2028.0,,,
91051,177.833984375,2845,1958.0,,,
91052,177.8359375,2845,1889.0,,,
91053,177.837890625,2845,1821.0,,,
91054,177.83984375,2845,1757.0,,,
91055,177.841796875,2845,1696.0,,,
91056,177.84375,2845,1636.0,,,
91057,177.845703125,2845,1577.0,,,
91058,177.84765625,2845,1523.0,,,
91059,177.849609375,2845,1467.0,,,
91060,177.8515625,2845,1416.0,,,
91061,177.853515625,2845,1366.0,,,
91062,177.85546875,2845,1317.0,,,
91063,177.857421875,2845,1270.0,,,
91064,177.859375,2845,1225.0,,,
91065,177.861328125,2845,1184.0,,,
91066,177.86328125,2845,1141.0,,,
91067,177.865234375,2845,1099.0,,,
91068,177.8671875,2845,1062.0,,,
91069,177.869140625,2845,1025.0,,,
91070,177.87109375,2845,987.0,,,
91071,177.873046875,2845,953.0,,,
91072,177.875,2846,919.0,,,
91073,177.876953125,2846,887.0,,,
91074,177.87890625,2846,856.0,,,
91075,177.880859375,2846,825.0,,,
91076,177.8828125,2846,797.0,,,
91077,177.884765625,2846,770.0,,,
91078,177.88671875,2846,743.0,,,
91079,177.888671875,2846,693.0,33552.0,177.888671875,0.0
91080,177.890625,2846,667.0,,,
91081,177.892578125,2846,646.0,,,
91082,177.89453125,2846,624.0,,,
91083,177.896484375,2846,601.0,,,
91084,177.8984375,2846,581.0,,,
91085,177.900390625,2846,562.0,,,
91086,177.90234375,2846,541.0,,,
91087,177.904296875,2846,523.0,,,
91088,177.90625,2846,505.0,,,
91089,177.908203125,2846,489.0,,,
91090,177.91015625,2846,472.0,,,
91091,177.912109375,2846,456.0,,,
91092,177.9140625,2846,441.0,,,
91093,177.916015625,2846,426.0,,,
91094,177.91796875,2846,412.0,,,
91095,177.919921875,2846,397.0,,,
91096,177.921875,2846,386.0,,,
91097,177.923828125,2846,372.0,,,
91098,177.92578125,2846,360.0,,,
91099,177.927734375,2846,347.0,,,
91100,177.9296875,2846,338.0,,,
91101,177.931640625,2846,326.0,,,
91102,177.93359375,2846,314.0,,,
91103,177.935546875,2846,306.0,,,
91104,177.9375,2847,295.0,,,
91105,177.939453125,2847,285.0,,,
91106,177.94140625,2847,277.0,,,
91107,177.943359375,2847,267.0,,,
91108,177.9453125,2847,260.0,,,
91109,177.947265625,2847,251.0,,,
91110,177.94921875,2847,244.0,,,
91111,177.951171875,2847,235.0,,,
91112,177.953125,2847,229.0,,,
91113,177.955078125,2847,221.0,,,
91114,177.95703125,2847,215.0,,,
91115,177.958984375,2847,209.0,,,
91116,177.9609375,2847,202.0,,,
91117,177.962890625,2847,197.0,,,
91118,177.96484375,2847,192.0,,,
91119,177.966796875,2847,185.0,,,
91120,177.96875,2847,180.0,,,
91121,177.970703125,2847,173.0,,,
91122,177.97265625,2847,169.0,,,
91123,177.974609375,2847,165.0,,,
91124,177.9765625,2847,161.0,,,
91125,177.978515625,2847,155.0,,,
91126,177.98046875,2847,151.0,,,
91127,177.982421875,2847,147.0,,,
91128,177.984375,2847,144.0,,,
91129,177.986328125,2847,138.0,,,
91130,177.98828125,2847,135.0,,,
91131,177.990234375,2847,132.0,,,
91132,177.9921875,2847,129.0,,,
91133,177.994140625,2847,124.0,,,
91134,177.99609375,2847,121.0,,,
91135,177.998046875,2847,118.0,,,
91136,178.0,2848,115.0,,,
91137,178.001953125,2848,113.0,,,
91138,178.00390625,2848,109.0,,,
91139,178.005859375,2848,106.0,,,
91140,178.0078125,2848,104.0,,,
91141,178.009765625,2848,102.0,,,
91142,178.01171875,2848,100.0,,,
91143,178.013671875,2848,98.0,,,
91144,178.015625,2848,96.0,,,
91145,178.017578125,2848,92.0,,,
91146,178.01953125,2848,90.0,,,
91147,178.021484375,2848,88.0,,,
91148,178.0234375,2848,87.0,,,
91149,178.025390625,2848,85.0,,,
91150,178.02734375,2848,84.0,,,
91151,178.029296875,2848,82.0,,,
91152,178.03125,2848,81.0,,,
91153,178.033203125,2848,80.0,,,
91154,178.03515625,2848,76.0,,,
91155,178.037109375,2848,74.0,,,
91156,178.0390625,2848,73.0,,,
91157,178.041015625,2848,72.0,,,
91158,178.04296875,2848,72.0,,,
91159,178.044921875,2848,71.0,,,
91160,178.046875,2848,69.0,,,
91161,178.048828125,2848,68.0,,,
91162,178.05078125,2848,68.0,,,
91163,178.052734375,2848,67.0,,,
91164,178.0546875,2848,65.0,,,
91165,178.056640625,2848,65.0,,,
91166,178.05859375,2848,64.0,,,
91167,178.060546875,2848,61.0,,,
91168,178.0625,2849,60.0,,,
91169,178.064453125,2849,59.0,,,
91170,178.06640625,2849,58.0,,,
91171,178.068359375,2849,58.0,,,
91172,178.0703125,2849,56.0,,,
91173,178.072265625,2849,56.0,,,
91174,178.07421875,2849,56.0,,,
91175,178.076171875,2849,55.0,,,
91176,178.078125,2849,54.0,,,
91177,178.080078125,2849,54.0,,,
91178,178.08203125,2849,53.0,,,
91179,178.083984375,2849,53.0,,,
91180,178.0859375,2849,52.0,,,
91181,178.087890625,2849,52.0,,,
91182,178.08984375,2849,51.0,,,
91183,178.091796875,2849,51.0,,,
91184,178.09375,2849,50.0,,,
91185,178.095703125,2849,50.0,,,
91186,178.09765625,2849,50.0,,,
91187,178.099609375,2849,50.0,,,
91188,178.1015625,2849,50.0,,,
91189,178.103515625,2849,49.0,,,
91190,178.10546875,2849,49.0,,,
91191,178.107421875,2849,50.0,,,
91192,178.109375,2849,52.0,,,
91193,178.111328125,2849,48.0,,,
91194,178.11328125,2849,-283.0,,,
91195,178.115234375,2849,-1718.0,,,
91196,178.1171875,2849,-2048.0,,,
91197,178.119140625,2849,-2048.0,,,
91198,178.12109375,2849,-2048.0,,,
91199,178.123046875,2849,-2048.0,,,
91200,178.125,2850,-2048.0,,,
91201,178.126953125,2850,-2048.0,,,
91202,178.12890625,2850,-2048.0,,,
91203,178.130859375,2850,-2048.0,,,
91204,178.1328125,2850,-2048.0,,,
91205,178.134765625,2850,-2048.0,,,
91206,178.13671875,2850,-2048.0,,,
91207,178.138671875,2850,-2048.0,,,
91208,178.140625,2850,-2048.0,,,
91209,178.142578125,2850,-2048.0,,,
91210,178.14453125,2850,-2048.0,,,
91211,178.146484375,2850,-2048.0,,,
91212,178.1484375,2850,-2048.0,,,
91213,178.150390625,2850,-2048.0,,,
91214,178.15234375,2850,-2048.0,,,
91215,178.154296875,2850,-2048.0,,,
91216,178.15625,2850,-2048.0,,,
91217,178.158203125,2850,-2048.0,,,
91218,178.16015625,2850,-2022.0,,,
91219,178.162109375,2850,-1949.0,,,
91220,178.1640625,2850,-1878.0,,,
91221,178.166015625,2850,-1810.0,,,
91222,178.16796875,2850,-1742.0,,,
91223,178.169921875,2850,-1677.0,,,
91224,178.171875,2850,-1617.0,,,
91225,178.173828125,2850,-1556.0,,,
91226,178.17578125,2850,-1497.0,,,
91227,178.177734375,2850,-1443.0,,,
91228,178.1796875,2850,-1388.0,,,
91229,178.181640625,2850,-1336.0,,,
91230,178.18359375,2850,-1286.0,,,
91231,178.185546875,2850,-1238.0,,,
91232,178.1875,2851,-1191.0,,,
91233,178.189453125,2851,-1146.0,,,
91234,178.19140625,2851,-1102.0,,,
91235,178.193359375,2851,-1062.0,,,
91236,178.1953125,2851,-1020.0,,,
91237,178.197265625,2851,-982.0,,,
91238,178.19921875,2851,-945.0,,,
91239,178.201171875,2851,-908.0,,,
91240,178.203125,2851,-874.0,,,
91241,178.205078125,2851,-840.0,,,
91242,178.20703125,2851,-809.0,,,
91243,178.208984375,2851,-777.0,,,
91244,178.2109375,2851,-747.0,,,
91245,178.212890625,2851,-721.0,,,
91246,178.21484375,2851,-692.0,,,
91247,178.216796875,2851,-664.0,,,
91248,178.21875,2851,-638.0,,,
91249,178.220703125,2851,-614.0,,,
91250,178.22265625,2851,-589.0,,,
91251,178.224609375,2851,-567.0,,,
91252,178.2265625,2851,-546.0,,,
91253,178.228515625,2851,-523.0,,,
91254,178.23046875,2851,-503.0,,,
91255,178.232421875,2851,-484.0,,,
91256,178.234375,2851,-465.0,,,
91257,178.236328125,2851,-445.0,,,
91258,178.23828125,2851,-428.0,,,
91259,178.240234375,2851,-410.0,,,
91260,178.2421875,2851,-394.0,,,
91261,178.244140625,2851,-378.0,,,
91262,178.24609375,2851,-362.0,,,
91263,178.248046875,2851,-347.0,,,
91264,178.25,2852,-333.0,,,
91265,178.251953125,2852,-321.0,,,
91266,178.25390625,2852,-308.0,,,
91267,178.255859375,2852,-295.0,,,
91268,178.2578125,2852,-282.0,,,
91269,178.259765625,2852,-270.0,,,
91270,178.26171875,2852,-260.0,,,
91271,178.263671875,2852,-248.0,,,
91272,178.265625,2852,-237.0,,,
91273,178.267578125,2852,-228.0,,,
91274,178.26953125,2852,-218.0,,,
91275,178.271484375,2852,-209.0,,,
91276,178.2734375,2852,-200.0,,,
91277,178.275390625,2852,-190.0,,,
91278,178.27734375,2852,-182.0,,,
91279,178.279296875,2852,-174.0,,,
91280,178.28125,2852,-166.0,,,
91281,178.283203125,2852,-158.0,,,
91282,178.28515625,2852,-152.0,,,
91283,178.287109375,2852,-146.0,,,
91284,178.2890625,2852,-138.0,,,
91285,178.291015625,2852,-132.0,,,
91286,178.29296875,2852,-124.0,,,
91287,178.294921875,2852,-119.0,,,
91288,178.296875,2852,-114.0,,,
91289,178.298828125,2852,-107.0,,,
91290,178.30078125,2852,-102.0,,,
91291,178.302734375,2852,-98.0,,,
91292,178.3046875,2852,-91.0,,,
91293,178.306640625,2852,-87.0,,,
91294,178.30859375,2852,-83.0,,,
91295,178.310546875,2852,-77.0,,,
91296,178.3125,2853,-74.0,,,
91297,178.314453125,2853,-70.0,,,
91298,178.31640625,2853,-66.0,,,
91299,178.318359375,2853,-60.0,,,
91300,178.3203125,2853,-58.0,,,
91301,178.322265625,2853,-54.0,,,
91302,178.32421875,2853,-51.0,,,
91303,178.326171875,2853,-49.0,,,
91304,178.328125,2853,-44.0,,,
91305,178.330078125,2853,-41.0,,,
91306,178.33203125,2853,-38.0,,,
91307,178.333984375,2853,-36.0,,,
91308,178.3359375,2853,-33.0,,,
91309,178.337890625,2853,-29.0,,,
91310,178.33984375,2853,-27.0,,,
91311,178.341796875,2853,-25.0,,,
91312,178.34375,2853,-22.0,,,
91313,178.345703125,2853,-20.0,,,
91314,178.34765625,2853,-19.0,,,
91315,178.349609375,2853,-17.0,,,
91316,178.3515625,2853,-13.0,,,
91317,178.353515625,2853,-11.0,,,
91318,178.35546875,2853,-10.0,,,
91319,178.357421875,2853,-8.0,,,
91320,178.359375,2853,-6.0,,,
91321,178.361328125,2853,-5.0,,,
91322,178.36328125,2853,-4.0,,,
91323,178.365234375,2853,-2.0,,,
91324,178.3671875,2853,-1.0,,,
91325,178.369140625,2853,1.0,,,
91326,178.37109375,2853,2.0,,,
91327,178.373046875,2853,3.0,,,
91328,178.375,2854,4.0,,,
91329,178.376953125,2854,5.0,,,
91330,178.37890625,2854,6.0,,,
91331,178.380859375,2854,7.0,,,
91332,178.3828125,2854,8.0,,,
91333,178.384765625,2854,9.0,,,
91334,178.38671875,2854,10.0,,,
91335,178.388671875,2854,11.0,,,
91336,178.390625,2854,12.0,,,
91337,178.392578125,2854,13.0,,,
91338,178.39453125,2854,13.0,,,
91339,178.396484375,2854,16.0,,,
91340,178.3984375,2854,17.0,,,
91341,178.400390625,2854,18.0,,,
91342,178.40234375,2854,18.0,,,
