,Time:512Hz,Epoch,Electrode,Event Id
1024,2.0,32,-250.0,0.0
1025,2.001953125,32,-236.0,0.0
1026,2.00390625,32,-219.0,0.0
1027,2.005859375,32,-193.0,0.0
1028,2.0078125,32,-153.0,0.0
1029,2.009765625,32,-124.0,0.0
1030,2.01171875,32,-134.0,0.0
1031,2.013671875,32,-161.0,0.0
1032,2.015625,32,-164.0,0.0
1033,2.017578125,32,-132.0,0.0
1034,2.01953125,32,-92.0,0.0
1035,2.021484375,32,-72.0,0.0
1036,2.0234375,32,-46.0,0.0
1037,2.025390625,32,-22.0,0.0
1038,2.02734375,32,-2.0,0.0
1039,2.029296875,32,13.0,0.0
1040,2.03125,32,21.0,0.0
1041,2.033203125,32,29.0,0.0
1042,2.03515625,32,58.0,0.0
1043,2.037109375,32,98.0,0.0
1044,2.0390625,32,106.0,0.0
1045,2.041015625,32,83.0,0.0
1046,2.04296875,32,69.0,0.0
1047,2.044921875,32,81.0,0.0
1048,2.046875,32,113.0,0.0
1049,2.048828125,32,140.0,0.0
1050,2.05078125,32,130.0,0.0
1051,2.052734375,32,108.0,0.0
1052,2.0546875,32,106.0,0.0
1053,2.056640625,32,85.0,0.0
1054,2.05859375,32,49.0,0.0
1055,2.060546875,32,37.0,0.0
1056,2.0625,33,44.0,0.0
1057,2.064453125,33,40.0,0.0
1058,2.06640625,33,12.0,0.0
1059,2.068359375,33,-3.0,0.0
1060,2.0703125,33,-1.0,0.0
1061,2.072265625,33,3.0,0.0
1062,2.07421875,33,-11.0,0.0
1063,2.076171875,33,-36.0,0.0
1064,2.078125,33,-40.0,0.0
1065,2.080078125,33,-21.0,0.0
1066,2.08203125,33,24.0,0.0
1067,2.083984375,33,83.0,0.0
1068,2.0859375,33,102.0,0.0
1069,2.087890625,33,91.0,0.0
1070,2.08984375,33,54.0,0.0
1071,2.091796875,33,13.0,0.0
1072,2.09375,33,1.0,0.0
1073,2.095703125,33,27.0,0.0
1074,2.09765625,33,61.0,0.0
1075,2.099609375,33,57.0,0.0
1076,2.1015625,33,19.0,0.0
1077,2.103515625,33,35.0,0.0
1078,2.10546875,33,85.0,0.0
1079,2.107421875,33,104.0,0.0
1080,2.109375,33,98.0,0.0
1081,2.111328125,33,123.0,0.0
1082,2.11328125,33,157.0,0.0
1083,2.115234375,33,133.0,0.0
1084,2.1171875,33,51.0,0.0
1085,2.119140625,33,-28.0,0.0
1086,2.12109375,33,-41.0,0.0
1087,2.123046875,33,-19.0,0.0
1088,2.125,34,6.0,0.0
1089,2.126953125,34,17.0,0.0
1090,2.12890625,34,-6.0,0.0
1091,2.130859375,34,-38.0,0.0
1092,2.1328125,34,-37.0,0.0
1093,2.134765625,34,-23.0,0.0
1094,2.13671875,34,0.0,0.0
1095,2.138671875,34,6.0,0.0
1096,2.140625,34,-37.0,0.0
1097,2.142578125,34,-77.0,0.0
1098,2.14453125,34,-75.0,0.0
1099,2.146484375,34,-62.0,0.0
1100,2.1484375,34,-66.0,0.0
1101,2.150390625,34,-72.0,0.0
1102,2.15234375,34,-73.0,0.0
1103,2.154296875,34,-67.0,0.0
1104,2.15625,34,-53.0,0.0
1105,2.158203125,34,-45.0,0.0
1106,2.16015625,34,-56.0,0.0
1107,2.162109375,34,-87.0,0.0
1108,2.1640625,34,-93.0,0.0
1109,2.166015625,34,-70.0,0.0
1110,2.16796875,34,-41.0,0.0
1111,2.169921875,34,-40.0,0.0
1112,2.171875,34,-21.0,0.0
1113,2.173828125,34,-23.0,0.0
1114,2.17578125,34,-57.0,0.0
1115,2.177734375,34,-71.0,0.0
1116,2.1796875,34,-69.0,0.0
1117,2.181640625,34,-75.0,0.0
1118,2.18359375,34,-77.0,0.0
1119,2.185546875,34,-99.0,0.0
1120,2.1875,35,-137.0,0.0
1121,2.189453125,35,-149.0,0.0
1122,2.19140625,35,-136.0,0.0
